ts_utc,pm25,pm10,no2,o3,so2,co,aod,dust,uv_index,co2,aqi,aqi_pm25,aqi_pm10,aqi_no2,aqi_o3,aqi_so2,aqi_co,location_key
2025-12-19 05:00:00+00:00,55.4,56.2,28.2,142.0,74.8,939.0,0.52,1.0,5.0,467,165,165,65,14,19,41,14,hanoi_caugiay
2025-12-19 05:00:00+00:00,45.4,46.2,19.2,158.0,42.5,939.0,0.47,0.0,5.1,467,161,161,60,9,26,23,14,hanoi_dongda
2025-12-19 05:00:00+00:00,45.4,46.2,19.2,158.0,42.5,939.0,0.47,0.0,5.1,467,161,161,60,9,26,23,14,hanoi_badinh
2025-12-19 05:00:00+00:00,19.0,19.6,31.9,106.0,19.5,826.0,0.26,0.0,7.8,463,92,92,30,16,17,11,8,hochiminhcity_tanbinh
2025-12-19 05:00:00+00:00,19.0,19.6,31.9,106.0,19.5,952.0,0.26,0.0,7.8,467,92,92,30,16,17,11,9,hochiminhcity_district3
2025-12-19 05:00:00+00:00,19.0,19.6,31.9,106.0,19.5,777.0,0.26,0.0,7.8,462,92,92,30,16,17,11,10,hochiminhcity_district7
2025-12-19 05:00:00+00:00,19.0,19.6,31.9,106.0,19.5,826.0,0.26,0.0,7.8,463,92,92,30,16,17,11,8,hochiminhcity_district1
2025-12-19 06:00:00+00:00,44.9,45.6,14.7,173.0,35.9,605.0,0.47,0.0,4.35,461,161,161,61,7,33,20,12,hanoi_hoankiem
2025-12-19 06:00:00+00:00,54.7,55.5,20.6,165.0,61.0,770.0,0.53,1.0,4.0,463,166,166,65,10,26,33,14,hanoi_caugiay
2025-12-19 06:00:00+00:00,44.9,45.6,14.7,173.0,35.9,770.0,0.47,0.0,4.35,463,161,161,61,7,33,20,14,hanoi_dongda
2025-12-19 06:00:00+00:00,44.9,45.6,14.7,173.0,35.9,770.0,0.47,0.0,4.35,463,161,161,61,7,33,20,14,hanoi_badinh
2025-12-19 06:00:00+00:00,18.9,19.4,26.8,116.0,16.0,760.0,0.3,0.0,7.1,460,92,92,30,13,23,9,8,hochiminhcity_district1
2025-12-19 06:00:00+00:00,18.9,19.4,26.8,116.0,16.0,939.0,0.3,0.0,7.1,464,92,92,30,13,23,9,9,hochiminhcity_district3
2025-12-19 06:00:00+00:00,18.9,19.4,26.8,116.0,16.0,939.0,0.3,0.0,7.1,464,92,92,30,13,23,9,9,hochiminhcity_binhthanh
2025-12-19 06:00:00+00:00,18.9,19.4,26.8,116.0,16.0,661.0,0.3,0.0,7.1,457,92,92,30,13,23,9,10,hochiminhcity_district7
2025-12-19 06:00:00+00:00,18.9,19.4,26.8,116.0,16.0,760.0,0.3,0.0,7.1,460,92,92,30,13,23,9,8,hochiminhcity_tanbinh
2025-12-19 06:00:00+00:00,21.7,26.8,3.1,125.0,4.6,321.0,0.29,0.0,3.25,453,61,61,20,2,56,3,3,danang_sontra
2025-12-19 06:00:00+00:00,21.7,26.8,3.1,125.0,4.6,336.0,0.29,0.0,3.25,453,61,61,20,2,56,3,3,danang_nguhanhson
2025-12-19 06:00:00+00:00,25.8,26.2,4.4,171.0,17.5,323.0,0.37,0.0,6.05,444,151,151,52,2,34,10,5,cantho_ninhkieu
2025-12-19 06:00:00+00:00,25.8,26.2,4.4,171.0,17.5,337.0,0.37,0.0,6.05,442,151,151,52,2,34,10,4,cantho_cairang
2025-12-19 06:00:00+00:00,22.8,24.4,7.7,115.0,8.1,362.0,0.31,0.0,3.55,455,95,95,30,4,42,4,5,haiphong_hongbang
2025-12-19 06:00:00+00:00,18.9,19.4,26.8,116.0,16.0,497.0,0.3,0.0,7.1,459,92,92,30,13,23,9,4,bienhoa_dongnai
2025-12-19 06:00:00+00:00,20.5,23.1,2.8,118.0,5.6,362.0,0.32,0.0,2.35,455,75,75,25,1,42,3,5,hue_huecity
2025-12-19 06:00:00+00:00,21.7,26.8,3.1,125.0,4.6,321.0,0.29,0.0,3.25,453,61,61,20,2,56,3,3,danang_haichau
2025-12-19 07:00:00+00:00,20.7,21.3,26.3,124.0,15.5,594.0,0.34,0.0,4.95,453,91,91,30,13,29,8,10,hochiminhcity_district7
2025-12-19 07:00:00+00:00,20.7,21.3,26.3,124.0,15.5,890.0,0.34,0.0,4.95,461,91,91,30,13,29,8,9,hochiminhcity_district3
2025-12-19 07:00:00+00:00,20.7,21.3,26.3,124.0,15.5,664.0,0.34,0.0,4.95,457,91,91,30,13,29,8,8,hochiminhcity_district1
2025-12-19 07:00:00+00:00,20.7,21.3,26.3,124.0,15.5,890.0,0.34,0.0,4.95,461,91,91,30,13,29,8,9,hochiminhcity_binhthanh
2025-12-19 07:00:00+00:00,44.9,45.8,11.7,182.0,32.3,688.0,0.47,0.0,2.85,460,161,161,61,6,42,18,14,hanoi_dongda
2025-12-19 07:00:00+00:00,55.1,55.9,17.2,177.0,55.3,688.0,0.55,1.0,2.5,460,166,166,66,8,35,30,14,hanoi_caugiay
2025-12-19 07:00:00+00:00,44.9,45.8,11.7,182.0,32.3,688.0,0.47,0.0,2.85,460,161,161,61,6,42,18,14,hanoi_badinh
2025-12-19 07:00:00+00:00,44.9,45.8,11.7,182.0,32.3,566.0,0.47,0.0,2.85,458,161,161,61,6,42,18,11,hanoi_hoankiem
2025-12-19 07:00:00+00:00,20.7,21.3,26.3,124.0,15.5,664.0,0.34,0.0,4.95,457,91,91,30,13,29,8,8,hochiminhcity_tanbinh
2025-12-19 07:00:00+00:00,21.5,26.5,3.5,124.0,4.5,329.0,0.26,0.0,2.4,453,61,61,20,2,60,2,3,danang_sontra
2025-12-19 07:00:00+00:00,21.5,26.5,3.5,124.0,4.5,329.0,0.26,0.0,2.4,453,61,61,20,2,60,2,3,danang_haichau
2025-12-19 07:00:00+00:00,21.6,24.3,2.7,121.0,5.7,347.0,0.34,0.0,1.45,454,75,75,25,1,46,3,5,hue_huecity
2025-12-19 07:00:00+00:00,20.7,21.3,26.3,124.0,15.5,519.0,0.34,0.0,4.95,458,91,91,30,13,29,8,4,bienhoa_dongnai
2025-12-19 07:00:00+00:00,30.3,30.7,3.5,180.0,17.1,323.0,0.4,0.0,4.4,440,151,151,51,2,44,9,4,cantho_cairang
2025-12-19 07:00:00+00:00,30.3,30.7,3.5,180.0,17.1,306.0,0.4,0.0,4.4,442,151,151,51,2,44,9,4,cantho_ninhkieu
2025-12-19 07:00:00+00:00,22.6,24.3,8.3,113.0,7.8,355.0,0.29,0.0,3.05,454,95,95,30,4,46,4,5,haiphong_hongbang
2025-12-19 07:00:00+00:00,21.5,26.5,3.5,124.0,4.5,349.0,0.26,0.0,2.4,454,61,61,20,2,60,2,3,danang_nguhanhson
2025-12-19 08:00:00+00:00,23.4,24.0,28.6,129.0,16.4,560.0,0.38,0.0,2.25,451,91,91,30,14,36,9,9,hochiminhcity_district7
2025-12-19 08:00:00+00:00,44.7,45.5,10.8,183.0,30.3,579.0,0.47,0.0,1.4,456,161,161,61,5,57,17,10,hanoi_hoankiem
2025-12-19 08:00:00+00:00,54.9,55.8,16.9,180.0,53.3,669.0,0.53,1.0,1.35,459,167,167,66,8,45,29,12,hanoi_caugiay
2025-12-19 08:00:00+00:00,44.7,45.5,10.8,183.0,30.3,669.0,0.47,0.0,1.4,459,161,161,61,5,57,17,12,hanoi_dongda
2025-12-19 08:00:00+00:00,44.7,45.5,10.8,183.0,30.3,669.0,0.47,0.0,1.4,459,161,161,61,5,57,17,12,hanoi_badinh
2025-12-19 08:00:00+00:00,23.4,24.0,28.6,129.0,16.4,568.0,0.38,0.0,2.25,454,91,91,30,14,36,9,8,hochiminhcity_district1
2025-12-19 08:00:00+00:00,23.4,24.0,28.6,129.0,16.4,828.0,0.38,0.0,2.25,457,91,91,30,14,36,9,9,hochiminhcity_district3
2025-12-19 08:00:00+00:00,23.4,24.0,28.6,129.0,16.4,828.0,0.38,0.0,2.25,457,91,91,30,14,36,9,9,hochiminhcity_binhthanh
2025-12-19 08:00:00+00:00,23.4,24.0,28.6,129.0,16.4,568.0,0.38,0.0,2.25,454,91,91,30,14,36,9,8,hochiminhcity_tanbinh
2025-12-19 08:00:00+00:00,20.5,25.0,4.0,122.0,4.4,337.0,0.23,0.0,1.1,453,65,61,20,2,65,2,3,danang_sontra
2025-12-19 08:00:00+00:00,20.5,25.0,4.0,122.0,4.4,361.0,0.23,0.0,1.1,454,65,61,20,2,65,2,3,danang_nguhanhson
2025-12-19 08:00:00+00:00,27.9,28.3,3.7,184.0,17.3,291.0,0.45,0.0,2.45,441,151,151,51,2,63,9,4,cantho_ninhkieu
2025-12-19 08:00:00+00:00,27.9,28.3,3.7,184.0,17.3,311.0,0.45,0.0,2.45,439,151,151,51,2,63,9,4,cantho_cairang
2025-12-19 08:00:00+00:00,22.4,24.0,9.4,111.0,8.1,354.0,0.28,0.0,1.5,455,95,95,30,5,49,4,4,haiphong_hongbang
2025-12-19 08:00:00+00:00,23.4,24.0,28.6,129.0,16.4,539.0,0.38,0.0,2.25,457,91,91,30,14,36,9,4,bienhoa_dongnai
2025-12-19 08:00:00+00:00,22.1,24.9,2.9,123.0,6.1,341.0,0.36,0.0,0.8,454,75,75,25,1,50,3,5,hue_huecity
2025-12-19 08:00:00+00:00,20.5,25.0,4.0,122.0,4.4,337.0,0.23,0.0,1.1,453,65,61,20,2,65,2,3,danang_haichau
2025-12-19 09:00:00+00:00,44.6,45.4,15.0,173.0,30.5,622.0,0.44,0.0,0.4,456,162,162,61,7,92,17,9,hanoi_hoankiem
2025-12-19 09:00:00+00:00,54.5,55.3,21.4,171.0,53.7,713.0,0.48,1.0,0.4,458,167,167,67,11,66,29,11,hanoi_caugiay
2025-12-19 09:00:00+00:00,44.6,45.4,15.0,173.0,30.5,713.0,0.44,0.0,0.4,458,162,162,61,7,92,17,11,hanoi_dongda
2025-12-19 09:00:00+00:00,44.6,45.4,15.0,173.0,30.5,713.0,0.44,0.0,0.4,458,162,162,61,7,92,17,11,hanoi_badinh
2025-12-19 09:00:00+00:00,22.9,23.5,32.1,125.0,17.1,587.0,0.4,0.0,0.6,453,91,91,30,16,42,9,8,hochiminhcity_district1
2025-12-19 09:00:00+00:00,22.9,23.5,32.1,125.0,17.1,819.0,0.4,0.0,0.6,456,91,91,30,16,42,9,9,hochiminhcity_district3
2025-12-19 09:00:00+00:00,22.9,23.5,32.1,125.0,17.1,562.0,0.4,0.0,0.6,451,91,91,30,16,42,9,8,hochiminhcity_district7
2025-12-19 09:00:00+00:00,22.9,23.5,32.1,125.0,17.1,819.0,0.4,0.0,0.6,456,91,91,30,16,42,9,9,hochiminhcity_binhthanh
2025-12-19 09:00:00+00:00,20.0,24.2,4.4,119.0,4.3,361.0,0.23,0.0,0.25,453,68,61,20,2,68,2,3,danang_haichau
2025-12-19 09:00:00+00:00,20.0,24.2,4.4,119.0,4.3,361.0,0.23,0.0,0.25,453,68,61,20,2,68,2,3,danang_sontra
2025-12-19 09:00:00+00:00,20.0,24.2,4.4,119.0,4.3,375.0,0.23,0.0,0.25,454,68,61,20,2,68,2,3,danang_nguhanhson
2025-12-19 09:00:00+00:00,28.2,28.6,5.3,178.0,17.6,325.0,0.47,0.0,0.85,441,151,151,51,3,96,10,4,cantho_ninhkieu
2025-12-19 09:00:00+00:00,28.2,28.6,5.3,178.0,17.6,347.0,0.47,0.0,0.85,439,151,151,51,3,96,10,4,cantho_cairang
2025-12-19 09:00:00+00:00,22.4,24.0,10.4,107.0,8.4,358.0,0.26,0.0,0.4,455,94,94,30,5,54,5,4,haiphong_hongbang
2025-12-19 09:00:00+00:00,22.9,23.5,32.1,125.0,17.1,557.0,0.4,0.0,0.6,457,91,91,30,16,42,9,4,bienhoa_dongnai
2025-12-19 09:00:00+00:00,23.2,26.3,4.0,122.0,6.7,378.0,0.37,0.0,0.25,455,76,76,25,2,59,4,4,hue_huecity
2025-12-19 09:00:00+00:00,22.9,23.5,32.1,125.0,17.1,587.0,0.4,0.0,0.6,453,91,91,30,16,42,9,8,hochiminhcity_tanbinh
2025-12-19 10:00:00+00:00,64.3,65.0,29.7,142.0,35.1,716.0,0.41,0.0,0.0,458,162,162,62,15,121,19,8,hanoi_hoankiem
2025-12-19 10:00:00+00:00,64.7,65.2,34.6,143.0,57.6,876.0,0.47,1.0,0.0,459,167,167,67,17,96,31,10,hanoi_caugiay
2025-12-19 10:00:00+00:00,64.3,65.0,29.7,142.0,35.1,876.0,0.41,0.0,0.0,459,162,162,62,15,121,19,10,hanoi_dongda
2025-12-19 10:00:00+00:00,64.3,65.0,29.7,142.0,35.1,876.0,0.41,0.0,0.0,459,162,162,62,15,121,19,10,hanoi_badinh
2025-12-19 10:00:00+00:00,22.4,23.0,36.9,106.0,16.9,843.0,0.45,0.0,0.05,457,91,91,30,18,48,9,7,hochiminhcity_district1
2025-12-19 10:00:00+00:00,22.4,23.0,36.9,106.0,16.9,926.0,0.45,0.0,0.05,458,91,91,30,18,48,9,9,hochiminhcity_district3
2025-12-19 10:00:00+00:00,22.4,23.0,36.9,106.0,16.9,629.0,0.45,0.0,0.05,454,91,91,30,18,48,9,8,hochiminhcity_district7
2025-12-19 10:00:00+00:00,22.4,23.0,36.9,106.0,16.9,926.0,0.45,0.0,0.05,458,91,91,30,18,48,9,9,hochiminhcity_binhthanh
2025-12-19 10:00:00+00:00,22.4,23.0,36.9,106.0,16.9,843.0,0.45,0.0,0.05,457,91,91,30,18,48,9,7,hochiminhcity_tanbinh
2025-12-19 10:00:00+00:00,19.5,23.5,4.4,116.0,4.2,419.0,0.23,0.0,0.0,455,71,62,20,2,71,2,3,danang_haichau
2025-12-19 10:00:00+00:00,19.5,23.5,4.4,116.0,4.2,419.0,0.23,0.0,0.0,455,71,62,20,2,71,2,3,danang_sontra
2025-12-19 10:00:00+00:00,19.5,23.5,4.4,116.0,4.2,394.0,0.23,0.0,0.0,454,71,62,20,2,71,2,3,danang_nguhanhson
2025-12-19 10:00:00+00:00,31.0,31.3,9.3,157.0,17.8,467.0,0.47,0.0,0.1,445,150,150,51,5,123,10,3,cantho_ninhkieu
2025-12-19 10:00:00+00:00,31.0,31.3,9.3,157.0,17.8,487.0,0.47,0.0,0.1,442,150,150,51,5,123,10,3,cantho_cairang
2025-12-19 10:00:00+00:00,22.9,24.2,11.1,101.0,8.5,373.0,0.24,0.0,0.0,456,94,94,30,5,59,5,4,haiphong_hongbang
2025-12-19 10:00:00+00:00,22.4,23.0,36.9,106.0,16.9,567.0,0.45,0.0,0.05,457,91,91,30,18,48,9,5,bienhoa_dongnai
2025-12-19 10:00:00+00:00,24.6,27.8,6.6,113.0,7.4,470.0,0.38,0.0,0.0,457,76,76,26,3,66,4,4,hue_huecity
2025-12-19 11:00:00+00:00,83.1,83.8,52.6,104.0,64.0,1102.0,0.47,0.0,0.0,460,168,168,67,26,115,35,9,hanoi_caugiay
2025-12-19 11:00:00+00:00,85.9,86.6,49.6,100.0,41.9,1102.0,0.38,0.0,0.0,460,162,162,62,24,134,23,9,hanoi_dongda
2025-12-19 11:00:00+00:00,85.9,86.6,49.6,100.0,41.9,1102.0,0.38,0.0,0.0,460,162,162,62,24,134,23,9,hanoi_badinh
2025-12-19 11:00:00+00:00,85.9,86.6,49.6,100.0,41.9,839.0,0.38,0.0,0.0,461,162,162,62,24,134,23,7,hanoi_hoankiem
2025-12-19 11:00:00+00:00,24.0,25.1,42.9,77.0,16.6,1086.0,0.39,0.0,0.0,461,90,90,29,21,52,9,9,hochiminhcity_district3
2025-12-19 11:00:00+00:00,24.0,25.1,42.9,77.0,16.6,733.0,0.39,0.0,0.0,460,90,90,29,21,52,9,7,hochiminhcity_district7
2025-12-19 11:00:00+00:00,24.0,25.1,42.9,77.0,16.6,1086.0,0.39,0.0,0.0,461,90,90,29,21,52,9,9,hochiminhcity_binhthanh
2025-12-19 11:00:00+00:00,24.0,25.1,42.9,77.0,16.6,1215.0,0.39,0.0,0.0,463,90,90,29,21,52,9,7,hochiminhcity_tanbinh
2025-12-19 11:00:00+00:00,24.0,25.1,42.9,77.0,16.6,1215.0,0.39,0.0,0.0,463,90,90,29,21,52,9,7,hochiminhcity_district1
2025-12-19 11:00:00+00:00,18.4,22.2,4.2,112.0,4.0,494.0,0.22,0.0,0.0,457,71,62,21,2,71,2,3,danang_sontra
2025-12-19 11:00:00+00:00,18.4,22.2,4.2,112.0,4.0,414.0,0.22,0.0,0.0,453,71,62,21,2,71,2,3,danang_nguhanhson
2025-12-19 11:00:00+00:00,42.6,43.0,14.6,127.0,18.0,659.0,0.48,0.0,0.0,450,150,150,51,7,138,10,3,cantho_ninhkieu
2025-12-19 11:00:00+00:00,42.6,43.0,14.6,127.0,18.0,675.0,0.48,0.0,0.0,447,150,150,51,7,138,10,3,cantho_cairang
2025-12-19 11:00:00+00:00,23.6,24.8,11.7,93.0,8.5,394.0,0.22,0.0,0.0,458,93,93,30,6,58,5,4,haiphong_hongbang
2025-12-19 11:00:00+00:00,24.0,25.1,42.9,77.0,16.6,575.0,0.39,0.0,0.0,458,90,90,29,21,52,9,5,bienhoa_dongnai
2025-12-19 11:00:00+00:00,27.2,30.3,10.1,101.0,8.3,607.0,0.4,0.0,0.0,461,77,77,26,5,68,5,4,hue_huecity
2025-12-19 11:00:00+00:00,18.4,22.2,4.2,112.0,4.0,494.0,0.22,0.0,0.0,457,71,62,21,2,71,2,3,danang_haichau
2025-12-19 12:00:00+00:00,92.2,92.9,61.9,67.0,45.3,905.0,0.37,0.0,0.0,464,162,162,62,30,132,25,7,hanoi_hoankiem
2025-12-19 12:00:00+00:00,96.9,97.6,65.5,71.0,68.6,1222.0,0.48,0.0,0.0,462,168,168,67,32,120,37,8,hanoi_caugiay
2025-12-19 12:00:00+00:00,92.2,92.9,61.9,67.0,45.3,1222.0,0.37,0.0,0.0,462,162,162,62,30,132,25,8,hanoi_dongda
2025-12-19 12:00:00+00:00,92.2,92.9,61.9,67.0,45.3,1222.0,0.37,0.0,0.0,462,162,162,62,30,132,25,8,hanoi_badinh
2025-12-19 12:00:00+00:00,26.7,28.7,48.1,54.0,16.7,1180.0,0.35,0.0,0.0,465,89,89,29,24,53,9,9,hochiminhcity_district3
2025-12-19 12:00:00+00:00,26.7,28.7,48.1,54.0,16.7,796.0,0.35,0.0,0.0,466,89,89,29,24,53,9,7,hochiminhcity_district7
2025-12-19 12:00:00+00:00,26.7,28.7,48.1,54.0,16.7,1180.0,0.35,0.0,0.0,465,89,89,29,24,53,9,9,hochiminhcity_binhthanh
2025-12-19 12:00:00+00:00,26.7,28.7,48.1,54.0,16.7,1449.0,0.35,0.0,0.0,468,89,89,29,24,53,9,8,hochiminhcity_tanbinh
2025-12-19 12:00:00+00:00,26.7,28.7,48.1,54.0,16.7,1449.0,0.35,0.0,0.0,468,89,89,29,24,53,9,8,hochiminhcity_district1
2025-12-19 12:00:00+00:00,17.2,20.8,4.2,108.0,3.8,558.0,0.21,0.0,0.0,461,71,62,21,2,71,2,3,danang_sontra
2025-12-19 12:00:00+00:00,17.2,20.8,4.2,108.0,3.8,427.0,0.21,0.0,0.0,453,71,62,21,2,71,2,3,danang_nguhanhson
2025-12-19 12:00:00+00:00,46.1,46.4,18.4,102.0,17.9,769.0,0.45,0.0,0.0,455,150,150,51,9,141,10,4,cantho_ninhkieu
2025-12-19 12:00:00+00:00,46.1,46.4,18.4,102.0,17.9,789.0,0.45,0.0,0.0,452,150,150,51,9,141,10,4,cantho_cairang
2025-12-19 12:00:00+00:00,23.2,24.3,11.8,87.0,8.3,403.0,0.21,0.0,0.0,459,92,92,30,6,53,5,4,haiphong_hongbang
2025-12-19 12:00:00+00:00,26.7,28.7,48.1,54.0,16.7,594.0,0.35,0.0,0.0,460,89,89,29,24,53,9,5,bienhoa_dongnai
2025-12-19 12:00:00+00:00,30.2,34.1,13.2,90.0,9.5,792.0,0.4,0.0,0.0,468,78,78,26,7,65,5,4,hue_huecity
2025-12-19 12:00:00+00:00,17.2,20.8,4.2,108.0,3.8,558.0,0.21,0.0,0.0,461,71,62,21,2,71,2,3,danang_haichau
2025-12-19 13:00:00+00:00,76.8,77.5,59.3,52.0,42.1,1132.0,0.36,0.0,0.0,463,161,161,61,29,117,23,8,hanoi_dongda
2025-12-19 13:00:00+00:00,76.8,77.5,59.3,52.0,42.1,1132.0,0.36,0.0,0.0,463,161,161,61,29,117,23,8,hanoi_badinh
2025-12-19 13:00:00+00:00,26.0,27.9,51.8,42.0,17.6,1424.0,0.28,0.0,0.0,471,87,87,28,26,49,10,8,hochiminhcity_district1
2025-12-19 13:00:00+00:00,26.0,27.9,51.8,42.0,17.6,1149.0,0.28,0.0,0.0,468,87,87,28,26,49,10,9,hochiminhcity_district3
2025-12-19 13:00:00+00:00,26.0,27.9,51.8,42.0,17.6,782.0,0.28,0.0,0.0,472,87,87,28,26,49,10,6,hochiminhcity_district7
2025-12-19 13:00:00+00:00,26.0,27.9,51.8,42.0,17.6,1149.0,0.28,0.0,0.0,468,87,87,28,26,49,10,9,hochiminhcity_binhthanh
2025-12-19 13:00:00+00:00,26.0,27.9,51.8,42.0,17.6,1424.0,0.28,0.0,0.0,471,87,87,28,26,49,10,8,hochiminhcity_tanbinh
2025-12-19 13:00:00+00:00,49.4,49.8,19.3,88.0,17.5,722.0,0.38,0.0,0.0,458,150,150,51,10,134,10,4,cantho_ninhkieu
2025-12-19 13:00:00+00:00,15.5,18.9,4.5,105.0,3.6,599.0,0.21,0.0,0.0,467,68,62,21,2,68,2,4,danang_sontra
2025-12-19 13:00:00+00:00,15.5,18.9,4.5,105.0,3.6,420.0,0.21,0.0,0.0,453,68,62,21,2,68,2,4,danang_nguhanhson
2025-12-19 13:00:00+00:00,49.4,49.8,19.3,88.0,17.5,764.0,0.38,0.0,0.0,456,150,150,51,10,134,10,4,cantho_cairang
2025-12-19 13:00:00+00:00,22.3,23.3,11.0,83.0,7.6,386.0,0.2,0.0,0.0,458,92,92,30,5,49,4,4,haiphong_hongbang
2025-12-19 13:00:00+00:00,26.0,27.9,51.8,42.0,17.6,642.0,0.28,0.0,0.0,463,87,87,28,26,49,10,5,bienhoa_dongnai
2025-12-19 13:00:00+00:00,33.9,38.3,16.0,83.0,11.4,1095.0,0.39,0.0,0.0,482,79,79,27,8,59,6,4,hue_huecity
2025-12-19 13:00:00+00:00,99.9,100.6,68.5,52.0,70.0,1132.0,0.47,0.0,0.0,463,167,167,67,34,112,38,8,hanoi_caugiay
2025-12-19 13:00:00+00:00,15.5,18.9,4.5,105.0,3.6,599.0,0.21,0.0,0.0,467,68,62,21,2,68,2,4,danang_haichau
2025-12-19 13:00:00+00:00,76.8,77.5,59.3,52.0,42.1,857.0,0.36,0.0,0.0,464,161,161,61,29,117,23,7,hanoi_hoankiem
